Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TSV
1593,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,54.7,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,0.0
1,3.0,4.0,1.0,1.0,20.0,8.8,60.1,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,0.0
2,3.0,4.0,1.0,1.0,20.0,8.8,44.9,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,0.0
3,3.0,4.0,1.0,1.0,20.0,8.8,69.5,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,0.0
519,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,47.8,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,0.0
1,5.0,1.0,0.0,3.0,24.2,6.0,65.5,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,0.0
2,5.0,1.0,0.0,3.0,24.2,6.0,61.0,12.9,5.0,10.0,1.0,0.0,1.57,2.0,4.0,0.0
3,5.0,1.0,0.0,3.0,24.2,6.0,64.9,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,0.0
617,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,0.0,1.0,1.63,2.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,52.3,14.5,3.0,8.0,0.0,1.0,1.63,2.0,2.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,72.5,15.4,3.0,8.0,0.0,1.0,1.63,2.0,2.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,55.3,16.8,3.0,8.0,0.0,1.0,1.63,2.0,2.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,65.0,16.0,3.0,8.0,0.0,1.0,1.63,2.0,2.0,0.0
566,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,0.0,1.0,1.1,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,44.3,15.9,3.0,8.0,0.0,1.0,1.1,2.0,4.0,0.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,12.8,3.0,8.0,0.0,1.0,1.1,2.0,4.0,0.0
2,1.0,2.0,1.0,1.0,20.5,5.0,58.0,14.5,3.0,8.0,0.0,1.0,1.1,2.0,4.0,0.0
3,1.0,2.0,1.0,1.0,20.5,5.0,54.9,13.5,3.0,8.0,0.0,1.0,1.1,2.0,4.0,0.0
573,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,1.0,1.0,1.38,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,51.3,15.2,3.0,8.0,1.0,1.0,1.38,1.0,4.0,0.0
1,1.0,2.0,1.0,1.0,20.5,5.0,65.2,14.5,3.0,8.0,1.0,1.0,1.38,1.0,4.0,0.0
2,1.0,2.0,1.0,1.0,20.5,5.0,48.8,15.6,3.0,8.0,1.0,1.0,1.38,1.0,4.0,0.0
3,1.0,2.0,1.0,1.0,20.5,5.0,57.4,15.3,3.0,8.0,1.0,1.0,1.38,1.0,4.0,0.0
1391,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,8.0,1.0,1.0,1.5,2.0,4.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,50.1,14.5,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
1,1.0,4.0,1.0,3.0,22.4,4.7,58.9,17.1,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
2,1.0,4.0,1.0,3.0,22.4,4.7,47.0,14.4,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
3,1.0,4.0,1.0,3.0,22.4,4.7,50.6,14.7,3.0,8.0,1.0,1.0,1.5,2.0,4.0,0.0
1397,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,10.0,1.0,1.0,1.69,2.0,1.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,49.9,12.9,3.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
1,1.0,4.0,1.0,3.0,22.4,4.7,70.2,14.5,3.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
2,1.0,4.0,1.0,3.0,22.4,4.7,70.3,14.1,3.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
3,1.0,4.0,1.0,3.0,22.4,4.7,71.3,14.5,3.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
224,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,55.1,13.4,3.0,8.0,0.0,0.0,1.21,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,49.0,13.8,3.0,8.0,0.0,0.0,1.21,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,55.9,17.4,3.0,8.0,0.0,0.0,1.21,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,50.1,15.2,3.0,8.0,0.0,0.0,1.21,2.0,4.0,0.0
1709,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,72.1,17.0,3.0,8.0,0.0,0.0,1.07,2.0,4.0,0.0
1,4.0,4.0,1.0,1.0,20.8,4.2,70.6,13.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,0.0
2,4.0,4.0,1.0,1.0,20.8,4.2,51.7,13.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,0.0
3,4.0,4.0,1.0,1.0,20.8,4.2,70.5,14.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,0.0
1079,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,12.0,1.0,1.0,1.41,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,61.2,17.1,5.0,12.0,1.0,1.0,1.41,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,66.2,13.5,5.0,12.0,1.0,1.0,1.41,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,50.1,14.5,5.0,12.0,1.0,1.0,1.41,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,72.5,12.8,5.0,12.0,1.0,1.0,1.41,2.0,4.0,0.0
1629,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,70.7,13.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,61.4,14.6,4.0,10.0,0.0,0.0,1.21,2.0,2.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,73.4,13.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,67.4,16.2,4.0,10.0,0.0,0.0,1.21,2.0,2.0,0.0
1522,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,1.0,1.0,1.27,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,59.2,16.7,4.0,9.0,1.0,1.0,1.27,2.0,4.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,56.5,15.4,4.0,9.0,1.0,1.0,1.27,2.0,4.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,58.5,17.2,4.0,9.0,1.0,1.0,1.27,2.0,4.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,46.3,13.8,4.0,9.0,1.0,1.0,1.27,2.0,4.0,0.0
1782,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,12.0,1.0,1.0,1.47,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,68.3,13.0,5.0,12.0,1.0,1.0,1.47,2.0,4.0,0.0
1,4.0,4.0,1.0,2.0,20.8,4.2,69.3,17.4,5.0,12.0,1.0,1.0,1.47,2.0,4.0,0.0
2,4.0,4.0,1.0,2.0,20.8,4.2,70.9,13.7,5.0,12.0,1.0,1.0,1.47,2.0,4.0,0.0
3,4.0,4.0,1.0,2.0,20.8,4.2,63.4,17.1,5.0,12.0,1.0,1.0,1.47,2.0,4.0,0.0
971,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,54.0,15.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,74.4,15.3,5.0,10.0,0.0,1.0,1.69,2.0,1.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,67.4,14.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,60.1,13.7,5.0,10.0,0.0,1.0,1.69,2.0,1.0,0.0
153,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,65.2,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
1,2.0,1.0,0.0,5.0,20.5,5.0,59.2,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
2,2.0,1.0,0.0,5.0,20.5,5.0,65.7,15.4,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
3,2.0,1.0,0.0,5.0,20.5,5.0,71.3,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,0.0
1176,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,62.8,15.7,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
1,3.0,3.0,1.0,2.0,21.2,5.6,70.3,14.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
2,3.0,3.0,1.0,2.0,21.2,5.6,58.6,15.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
3,3.0,3.0,1.0,2.0,21.2,5.6,47.6,13.9,4.0,9.0,1.0,1.0,1.41,2.0,4.0,0.0
1117,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,8.0,1.0,1.0,1.55,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,51.6,12.9,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
1,3.0,3.0,1.0,1.0,21.2,5.6,63.8,15.6,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
2,3.0,3.0,1.0,1.0,21.2,5.6,60.1,14.0,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
3,3.0,3.0,1.0,1.0,21.2,5.6,62.3,17.3,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
814,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,9.0,1.0,1.0,1.6,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,69.4,13.9,4.0,9.0,1.0,1.0,1.6,2.0,4.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,59.9,14.8,4.0,9.0,1.0,1.0,1.6,2.0,4.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,74.3,16.8,4.0,9.0,1.0,1.0,1.6,2.0,4.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,63.7,13.9,4.0,9.0,1.0,1.0,1.6,2.0,4.0,0.0
1919,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,9.0,0.0,1.0,1.41,2.0,1.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,48.3,15.4,3.0,9.0,0.0,1.0,1.41,2.0,1.0,0.0
1,1.0,5.0,1.0,3.0,20.8,4.2,53.6,14.9,3.0,9.0,0.0,1.0,1.41,2.0,1.0,0.0
2,1.0,5.0,1.0,3.0,20.8,4.2,48.6,13.1,3.0,9.0,0.0,1.0,1.41,2.0,1.0,0.0
3,1.0,5.0,1.0,3.0,20.8,4.2,53.5,14.9,3.0,9.0,0.0,1.0,1.41,2.0,1.0,0.0
1854,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,10.0,0.0,1.0,1.16,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,49.2,13.0,4.0,10.0,0.0,1.0,1.16,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,47.6,13.1,4.0,10.0,0.0,1.0,1.16,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,44.4,14.7,4.0,10.0,0.0,1.0,1.16,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,53.9,13.0,4.0,10.0,0.0,1.0,1.16,2.0,4.0,0.0
56,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,9.0,1.0,0.0,1.12,3.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,45.7,17.5,4.0,9.0,1.0,0.0,1.12,3.0,4.0,0.0
1,1.0,1.0,0.0,4.0,22.2,5.1,49.3,17.5,4.0,9.0,1.0,0.0,1.12,3.0,4.0,0.0
2,1.0,1.0,0.0,4.0,22.2,5.1,52.0,17.1,4.0,9.0,1.0,0.0,1.12,3.0,4.0,0.0
3,1.0,1.0,0.0,4.0,22.2,5.1,44.23,15.8,4.0,9.0,1.0,0.0,1.12,3.0,4.0,0.0
142,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,47.4,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,0.0
1,2.0,1.0,0.0,5.0,20.5,5.0,68.1,14.9,4.0,11.0,1.0,0.0,1.43,1.0,4.0,0.0
2,2.0,1.0,0.0,5.0,20.5,5.0,49.6,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,0.0
3,2.0,1.0,0.0,5.0,20.5,5.0,58.1,15.2,4.0,11.0,1.0,0.0,1.43,1.0,4.0,0.0
1676,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,53.0,16.1,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,50.4,12.9,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,56.2,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,71.6,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,0.0
630,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,9.0,1.0,1.0,1.69,1.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,72.0,17.2,3.0,9.0,1.0,1.0,1.69,1.0,4.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,53.9,15.9,3.0,9.0,1.0,1.0,1.69,1.0,4.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,68.8,16.4,3.0,9.0,1.0,1.0,1.69,1.0,4.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,45.9,17.0,3.0,9.0,1.0,1.0,1.69,1.0,4.0,0.0
203,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,5.0,11.0,0.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,55.3,15.6,5.0,11.0,0.0,0.0,1.21,2.0,4.0,0.0
1,2.0,1.0,0.0,5.0,20.5,5.0,60.6,12.9,5.0,11.0,0.0,0.0,1.21,2.0,4.0,0.0
2,2.0,1.0,0.0,5.0,20.5,5.0,73.0,15.3,5.0,11.0,0.0,0.0,1.21,2.0,4.0,0.0
3,2.0,1.0,0.0,5.0,20.5,5.0,73.5,13.0,5.0,11.0,0.0,0.0,1.21,2.0,4.0,0.0
1437,1.0,4.0,1.0,4.0,22.4,4.7,65.2,14.4,4.0,10.0,0.0,1.0,1.33,2.0,2.0,
0,1.0,4.0,1.0,4.0,22.4,4.7,62.3,15.8,4.0,10.0,0.0,1.0,1.33,2.0,2.0,0.0
1,1.0,4.0,1.0,4.0,22.4,4.7,72.3,14.0,4.0,10.0,0.0,1.0,1.33,2.0,2.0,0.0
2,1.0,4.0,1.0,4.0,22.4,4.7,70.2,13.6,4.0,10.0,0.0,1.0,1.33,2.0,2.0,0.0
3,1.0,4.0,1.0,4.0,22.4,4.7,52.5,14.4,4.0,10.0,0.0,1.0,1.33,2.0,2.0,0.0
312,4.0,1.0,0.0,3.0,22.9,6.6,58.2,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,57.3,13.5,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
1,4.0,1.0,0.0,3.0,22.9,6.6,62.2,16.2,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
2,4.0,1.0,0.0,3.0,22.9,6.6,61.8,16.9,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
3,4.0,1.0,0.0,3.0,22.9,6.6,49.6,15.8,3.0,10.0,0.0,0.0,1.21,2.0,4.0,0.0
633,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,1.0,1.0,1.63,2.0,1.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.8,3.0,8.0,1.0,1.0,1.63,2.0,1.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,58.3,14.5,3.0,8.0,1.0,1.0,1.63,2.0,1.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,74.4,17.4,3.0,8.0,1.0,1.0,1.63,2.0,1.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,47.1,14.6,3.0,8.0,1.0,1.0,1.63,2.0,1.0,0.0
480,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,8.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,17.3,4.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,59.5,15.6,4.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,63.4,15.6,4.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,62.5,14.5,4.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
2014,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,68.1,15.3,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1,2.0,5.0,1.0,3.0,20.6,4.6,69.7,16.7,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
2,2.0,5.0,1.0,3.0,20.6,4.6,49.5,16.8,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
3,2.0,5.0,1.0,3.0,20.6,4.6,59.2,14.2,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1619,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,53.5,13.0,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,54.0,14.4,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,47.0,16.2,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,67.4,14.8,4.0,10.0,1.0,0.0,1.07,2.0,4.0,0.0
1410,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,9.0,0.0,1.0,1.5,2.0,3.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,71.1,12.8,3.0,9.0,0.0,1.0,1.5,2.0,3.0,0.0
1,1.0,4.0,1.0,3.0,22.4,4.7,72.0,12.9,3.0,9.0,0.0,1.0,1.5,2.0,3.0,0.0
2,1.0,4.0,1.0,3.0,22.4,4.7,46.2,14.5,3.0,9.0,0.0,1.0,1.5,2.0,3.0,0.0
3,1.0,4.0,1.0,3.0,22.4,4.7,60.8,13.4,3.0,9.0,0.0,1.0,1.5,2.0,3.0,0.0
1481,2.0,4.0,1.0,1.0,19.6,6.6,59.6,14.8,3.0,8.0,1.0,1.0,1.69,2.0,1.0,
0,2.0,4.0,1.0,1.0,19.6,6.6,71.6,17.4,3.0,8.0,1.0,1.0,1.69,2.0,1.0,0.0
1,2.0,4.0,1.0,1.0,19.6,6.6,74.5,15.8,3.0,8.0,1.0,1.0,1.69,2.0,1.0,0.0
2,2.0,4.0,1.0,1.0,19.6,6.6,73.7,14.8,3.0,8.0,1.0,1.0,1.69,2.0,1.0,0.0
3,2.0,4.0,1.0,1.0,19.6,6.6,73.5,14.8,3.0,8.0,1.0,1.0,1.69,2.0,1.0,0.0
527,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,10.0,0.0,0.0,1.04,2.0,1.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,71.9,17.1,5.0,10.0,0.0,0.0,1.04,2.0,1.0,0.0
1,5.0,1.0,0.0,3.0,24.2,6.0,67.9,15.6,5.0,10.0,0.0,0.0,1.04,2.0,1.0,0.0
2,5.0,1.0,0.0,3.0,24.2,6.0,56.3,14.6,5.0,10.0,0.0,0.0,1.04,2.0,1.0,0.0
3,5.0,1.0,0.0,3.0,24.2,6.0,44.8,13.7,5.0,10.0,0.0,0.0,1.04,2.0,1.0,0.0
760,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,4.0,10.0,1.0,1.0,1.38,2.0,2.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,60.0,16.3,4.0,10.0,1.0,1.0,1.38,2.0,2.0,0.0
1,3.0,2.0,1.0,1.0,22.9,6.6,73.3,14.1,4.0,10.0,1.0,1.0,1.38,2.0,2.0,0.0
2,3.0,2.0,1.0,1.0,22.9,6.6,58.5,14.0,4.0,10.0,1.0,1.0,1.38,2.0,2.0,0.0
3,3.0,2.0,1.0,1.0,22.9,6.6,65.8,14.1,4.0,10.0,1.0,1.0,1.38,2.0,2.0,0.0
1483,2.0,4.0,1.0,1.0,19.6,6.6,59.6,14.8,3.0,9.0,1.0,1.0,1.69,2.0,1.0,
0,2.0,4.0,1.0,1.0,19.6,6.6,72.9,14.7,3.0,9.0,1.0,1.0,1.69,2.0,1.0,0.0
1,2.0,4.0,1.0,1.0,19.6,6.6,61.3,15.7,3.0,9.0,1.0,1.0,1.69,2.0,1.0,0.0
2,2.0,4.0,1.0,1.0,19.6,6.6,63.7,13.8,3.0,9.0,1.0,1.0,1.69,2.0,1.0,0.0
3,2.0,4.0,1.0,1.0,19.6,6.6,73.3,15.5,3.0,9.0,1.0,1.0,1.69,2.0,1.0,0.0
659,2.0,2.0,1.0,1.0,22.2,5.2,56.9,13.5,4.0,9.0,1.0,1.0,1.24,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,50.3,13.5,4.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,72.5,13.5,4.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,52.2,16.7,4.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,73.9,15.1,4.0,9.0,1.0,1.0,1.24,2.0,4.0,0.0
1048,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,12.9,4.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
1,2.0,3.0,1.0,2.0,18.4,8.2,65.6,16.7,4.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
2,2.0,3.0,1.0,2.0,18.4,8.2,74.3,14.5,4.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
3,2.0,3.0,1.0,2.0,18.4,8.2,53.0,13.0,4.0,10.0,1.0,1.0,1.38,2.0,4.0,0.0
1420,1.0,4.0,1.0,4.0,22.4,4.7,65.2,14.4,4.0,11.0,0.0,1.0,1.69,2.0,1.0,
0,1.0,4.0,1.0,4.0,22.4,4.7,52.0,17.4,4.0,11.0,0.0,1.0,1.69,2.0,1.0,0.0
1,1.0,4.0,1.0,4.0,22.4,4.7,61.6,16.1,4.0,11.0,0.0,1.0,1.69,2.0,1.0,0.0
2,1.0,4.0,1.0,4.0,22.4,4.7,59.0,14.5,4.0,11.0,0.0,1.0,1.69,2.0,1.0,0.0
3,1.0,4.0,1.0,4.0,22.4,4.7,50.3,17.2,4.0,11.0,0.0,1.0,1.69,2.0,1.0,0.0
826,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,10.0,1.0,1.0,1.19,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,48.5,17.4,4.0,10.0,1.0,1.0,1.19,2.0,4.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,73.7,14.9,4.0,10.0,1.0,1.0,1.19,2.0,4.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.5,15.4,4.0,10.0,1.0,1.0,1.19,2.0,4.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,73.4,14.9,4.0,10.0,1.0,1.0,1.19,2.0,4.0,0.0
218,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,1.0,0.0,1.29,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,69.3,14.4,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,45.7,14.3,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,63.1,12.8,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,62.6,13.3,3.0,8.0,1.0,0.0,1.29,2.0,4.0,0.0
1640,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,9.0,1.0,0.0,1.12,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,53.4,13.8,4.0,9.0,1.0,0.0,1.12,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,45.5,14.4,4.0,9.0,1.0,0.0,1.12,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,59.0,13.9,4.0,9.0,1.0,0.0,1.12,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,57.7,14.7,4.0,9.0,1.0,0.0,1.12,2.0,4.0,0.0
1745,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,9.0,0.0,0.0,1.4,2.0,4.0,
