Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
1,2.0,4.0,1.0,2.0,19.6,6.6,60.2,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,71.3,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,50.8,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,2.0
1593,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,65.3,17.2,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
1,3.0,4.0,1.0,1.0,20.0,8.8,75.2,13.6,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
2,3.0,4.0,1.0,1.0,20.0,8.8,45.5,15.4,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
3,3.0,4.0,1.0,1.0,20.0,8.8,73.3,16.0,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
519,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,51.8,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,71.4,15.6,5.0,10.0,1.0,0.0,1.57,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,57.4,13.0,5.0,10.0,1.0,0.0,1.57,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,73.0,13.5,5.0,10.0,1.0,0.0,1.57,2.0,4.0,2.0
617,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,0.0,1.0,1.63,2.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,16.1,3.0,8.0,0.0,1.0,1.63,2.0,2.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,59.0,17.5,3.0,8.0,0.0,1.0,1.63,2.0,2.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,59.1,14.6,3.0,8.0,0.0,1.0,1.63,2.0,2.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,71.5,15.5,3.0,8.0,0.0,1.0,1.63,2.0,2.0,2.0
566,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,0.0,1.0,1.1,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,44.9,15.6,3.0,8.0,0.0,1.0,1.1,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,72.4,16.1,3.0,8.0,0.0,1.0,1.1,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,72.4,14.5,3.0,8.0,0.0,1.0,1.1,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,68.6,16.0,3.0,8.0,0.0,1.0,1.1,2.0,4.0,2.0
573,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,1.0,1.0,1.38,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,61.1,14.3,3.0,8.0,1.0,1.0,1.38,1.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,74.4,17.4,3.0,8.0,1.0,1.0,1.38,1.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,71.2,14.7,3.0,8.0,1.0,1.0,1.38,1.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,68.1,16.3,3.0,8.0,1.0,1.0,1.38,1.0,4.0,2.0
1391,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,8.0,1.0,1.0,1.5,2.0,4.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,57.7,15.2,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
1,1.0,4.0,1.0,3.0,22.4,4.7,64.2,16.9,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
2,1.0,4.0,1.0,3.0,22.4,4.7,61.9,13.4,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
3,1.0,4.0,1.0,3.0,22.4,4.7,58.2,14.8,3.0,8.0,1.0,1.0,1.5,2.0,4.0,2.0
1397,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,10.0,1.0,1.0,1.69,2.0,1.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,52.2,17.2,3.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
1,1.0,4.0,1.0,3.0,22.4,4.7,46.0,14.5,3.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
2,1.0,4.0,1.0,3.0,22.4,4.7,66.0,15.8,3.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
3,1.0,4.0,1.0,3.0,22.4,4.7,55.1,17.1,3.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
224,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.4,3.0,8.0,0.0,0.0,1.21,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,64.1,17.1,3.0,8.0,0.0,0.0,1.21,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,56.2,15.7,3.0,8.0,0.0,0.0,1.21,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,59.1,13.8,3.0,8.0,0.0,0.0,1.21,2.0,4.0,2.0
1709,4.0,4.0,1.0,1.0,20.8,4.2,74.4,13.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,71.7,13.3,3.0,8.0,0.0,0.0,1.07,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,62.1,13.3,3.0,8.0,0.0,0.0,1.07,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,45.5,13.1,3.0,8.0,0.0,0.0,1.07,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,49.8,13.6,3.0,8.0,0.0,0.0,1.07,2.0,4.0,2.0
1079,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,12.0,1.0,1.0,1.41,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,54.3,15.4,5.0,12.0,1.0,1.0,1.41,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,49.9,15.6,5.0,12.0,1.0,1.0,1.41,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,49.3,15.5,5.0,12.0,1.0,1.0,1.41,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,49.7,16.5,5.0,12.0,1.0,1.0,1.41,2.0,4.0,2.0
1629,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,52.3,15.1,4.0,10.0,0.0,0.0,1.21,2.0,2.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,72.9,14.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,74.3,14.4,4.0,10.0,0.0,0.0,1.21,2.0,2.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,46.0,13.0,4.0,10.0,0.0,0.0,1.21,2.0,2.0,2.0
1522,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,1.0,1.0,1.27,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,58.2,16.4,4.0,9.0,1.0,1.0,1.27,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,45.2,17.6,4.0,9.0,1.0,1.0,1.27,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,47.5,15.5,4.0,9.0,1.0,1.0,1.27,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,74.5,14.1,4.0,9.0,1.0,1.0,1.27,2.0,4.0,2.0
1782,4.0,4.0,1.0,2.0,20.8,4.2,69.3,14.2,5.0,12.0,1.0,1.0,1.47,2.0,4.0,
0,4.0,4.0,1.0,2.0,20.8,4.2,69.3,12.8,5.0,12.0,1.0,1.0,1.47,2.0,4.0,2.0
1,4.0,4.0,1.0,2.0,20.8,4.2,48.2,14.2,5.0,12.0,1.0,1.0,1.47,2.0,4.0,2.0
2,4.0,4.0,1.0,2.0,20.8,4.2,69.9,14.2,5.0,12.0,1.0,1.0,1.47,2.0,4.0,2.0
3,4.0,4.0,1.0,2.0,20.8,4.2,65.2,14.6,5.0,12.0,1.0,1.0,1.47,2.0,4.0,2.0
971,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,53.4,13.8,5.0,10.0,0.0,1.0,1.69,2.0,1.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,48.5,16.7,5.0,10.0,0.0,1.0,1.69,2.0,1.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,49.7,17.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,56.5,17.0,5.0,10.0,0.0,1.0,1.69,2.0,1.0,2.0
153,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,56.6,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,65.9,14.4,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,68.7,14.9,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,75.2,15.1,4.0,9.0,0.0,0.0,1.57,2.0,4.0,2.0
1176,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,73.5,14.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,61.4,16.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,55.4,13.4,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,54.7,14.0,4.0,9.0,1.0,1.0,1.41,2.0,4.0,2.0
1117,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,8.0,1.0,1.0,1.55,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,52.6,14.0,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,74.9,16.8,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,65.0,15.1,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,48.0,14.1,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
814,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,9.0,1.0,1.0,1.6,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,59.1,17.1,4.0,9.0,1.0,1.0,1.6,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,70.9,15.9,4.0,9.0,1.0,1.0,1.6,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,72.5,16.7,4.0,9.0,1.0,1.0,1.6,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,68.1,17.6,4.0,9.0,1.0,1.0,1.6,2.0,4.0,2.0
1919,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,9.0,0.0,1.0,1.41,2.0,1.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,70.1,14.9,3.0,9.0,0.0,1.0,1.41,2.0,1.0,2.0
1,1.0,5.0,1.0,3.0,20.8,4.2,66.5,15.6,3.0,9.0,0.0,1.0,1.41,2.0,1.0,2.0
2,1.0,5.0,1.0,3.0,20.8,4.2,67.1,15.5,3.0,9.0,0.0,1.0,1.41,2.0,1.0,2.0
3,1.0,5.0,1.0,3.0,20.8,4.2,71.0,17.1,3.0,9.0,0.0,1.0,1.41,2.0,1.0,2.0
1854,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,10.0,0.0,1.0,1.16,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,67.1,15.1,4.0,10.0,0.0,1.0,1.16,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,59.2,16.1,4.0,10.0,0.0,1.0,1.16,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,51.6,13.0,4.0,10.0,0.0,1.0,1.16,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.8,4.0,10.0,0.0,1.0,1.16,2.0,4.0,2.0
56,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,9.0,1.0,0.0,1.12,3.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,52.9,14.3,4.0,9.0,1.0,0.0,1.12,3.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,44.23,14.7,4.0,9.0,1.0,0.0,1.12,3.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,44.23,16.4,4.0,9.0,1.0,0.0,1.12,3.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,57.7,14.0,4.0,9.0,1.0,0.0,1.12,3.0,4.0,2.0
142,2.0,1.0,0.0,5.0,20.5,5.0,65.8,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,73.4,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,50.6,15.1,4.0,11.0,1.0,0.0,1.43,1.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,52.1,13.5,4.0,11.0,1.0,0.0,1.43,1.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,65.8,13.5,4.0,11.0,1.0,0.0,1.43,1.0,4.0,2.0
1676,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,60.2,14.1,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,46.8,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,66.8,13.8,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,59.5,13.3,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
630,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,9.0,1.0,1.0,1.69,1.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,61.0,14.6,3.0,9.0,1.0,1.0,1.69,1.0,4.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,57.8,16.7,3.0,9.0,1.0,1.0,1.69,1.0,4.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,58.3,12.9,3.0,9.0,1.0,1.0,1.69,1.0,4.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,74.5,13.8,3.0,9.0,1.0,1.0,1.69,1.0,4.0,2.0
203,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.3,5.0,11.0,0.0,0.0,1.21,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,60.6,15.8,5.0,11.0,0.0,0.0,1.21,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,69.8,13.7,5.0,11.0,0.0,0.0,1.21,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,58.5,15.3,5.0,11.0,0.0,0.0,1.21,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,47.4,15.7,5.0,11.0,0.0,0.0,1.21,2.0,4.0,2.0
1437,1.0,4.0,1.0,4.0,22.4,4.7,65.2,14.4,4.0,10.0,0.0,1.0,1.33,2.0,2.0,
0,1.0,4.0,1.0,4.0,22.4,4.7,74.1,14.7,4.0,10.0,0.0,1.0,1.33,2.0,2.0,2.0
1,1.0,4.0,1.0,4.0,22.4,4.7,65.2,12.8,4.0,10.0,0.0,1.0,1.33,2.0,2.0,2.0
2,1.0,4.0,1.0,4.0,22.4,4.7,55.8,14.4,4.0,10.0,0.0,1.0,1.33,2.0,2.0,2.0
3,1.0,4.0,1.0,4.0,22.4,4.7,68.6,14.4,4.0,10.0,0.0,1.0,1.33,2.0,2.0,2.0
312,4.0,1.0,0.0,3.0,22.9,6.6,58.2,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,69.7,14.9,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,55.8,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,71.9,13.1,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,53.2,13.3,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
633,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,1.0,1.0,1.63,2.0,1.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,61.3,17.1,3.0,8.0,1.0,1.0,1.63,2.0,1.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,75.5,14.2,3.0,8.0,1.0,1.0,1.63,2.0,1.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,67.7,14.4,3.0,8.0,1.0,1.0,1.63,2.0,1.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,57.6,14.6,3.0,8.0,1.0,1.0,1.63,2.0,1.0,2.0
480,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.6,4.0,8.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,47.6,13.0,4.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,70.4,15.6,4.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.0,13.8,4.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,66.6,13.5,4.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
2014,2.0,5.0,1.0,3.0,20.6,4.6,56.7,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,53.5,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,61.1,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,45.2,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,66.2,14.1,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1619,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,1.0,0.0,1.07,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,67.4,15.5,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,73.7,13.0,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,65.6,13.7,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,67.1,15.4,4.0,10.0,1.0,0.0,1.07,2.0,4.0,2.0
1410,1.0,4.0,1.0,3.0,22.4,4.7,72.0,14.5,3.0,9.0,0.0,1.0,1.5,2.0,3.0,
0,1.0,4.0,1.0,3.0,22.4,4.7,66.1,13.0,3.0,9.0,0.0,1.0,1.5,2.0,3.0,2.0
1,1.0,4.0,1.0,3.0,22.4,4.7,72.0,16.4,3.0,9.0,0.0,1.0,1.5,2.0,3.0,2.0
2,1.0,4.0,1.0,3.0,22.4,4.7,53.2,16.2,3.0,9.0,0.0,1.0,1.5,2.0,3.0,2.0
3,1.0,4.0,1.0,3.0,22.4,4.7,49.1,14.5,3.0,9.0,0.0,1.0,1.5,2.0,3.0,2.0
1481,2.0,4.0,1.0,1.0,19.6,6.6,59.6,14.8,3.0,8.0,1.0,1.0,1.69,2.0,1.0,
0,2.0,4.0,1.0,1.0,19.6,6.6,59.6,16.3,3.0,8.0,1.0,1.0,1.69,2.0,1.0,2.0
1,2.0,4.0,1.0,1.0,19.6,6.6,59.6,13.0,3.0,8.0,1.0,1.0,1.69,2.0,1.0,2.0
2,2.0,4.0,1.0,1.0,19.6,6.6,71.2,17.2,3.0,8.0,1.0,1.0,1.69,2.0,1.0,2.0
3,2.0,4.0,1.0,1.0,19.6,6.6,67.2,17.3,3.0,8.0,1.0,1.0,1.69,2.0,1.0,2.0
527,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,10.0,0.0,0.0,1.04,2.0,1.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,50.6,13.8,5.0,10.0,0.0,0.0,1.04,2.0,1.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,64.6,15.6,5.0,10.0,0.0,0.0,1.04,2.0,1.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,56.5,13.1,5.0,10.0,0.0,0.0,1.04,2.0,1.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,52.5,13.0,5.0,10.0,0.0,0.0,1.04,2.0,1.0,2.0
760,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,4.0,10.0,1.0,1.0,1.38,2.0,2.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,69.9,15.4,4.0,10.0,1.0,1.0,1.38,2.0,2.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,45.4,16.9,4.0,10.0,1.0,1.0,1.38,2.0,2.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,69.5,14.1,4.0,10.0,1.0,1.0,1.38,2.0,2.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,71.5,13.6,4.0,10.0,1.0,1.0,1.38,2.0,2.0,2.0
1483,2.0,4.0,1.0,1.0,19.6,6.6,59.6,14.8,3.0,9.0,1.0,1.0,1.69,2.0,1.0,
0,2.0,4.0,1.0,1.0,19.6,6.6,73.7,13.2,3.0,9.0,1.0,1.0,1.69,2.0,1.0,2.0
1,2.0,4.0,1.0,1.0,19.6,6.6,67.0,16.6,3.0,9.0,1.0,1.0,1.69,2.0,1.0,2.0
2,2.0,4.0,1.0,1.0,19.6,6.6,65.7,16.4,3.0,9.0,1.0,1.0,1.69,2.0,1.0,2.0
3,2.0,4.0,1.0,1.0,19.6,6.6,72.9,16.2,3.0,9.0,1.0,1.0,1.69,2.0,1.0,2.0
659,2.0,2.0,1.0,1.0,22.2,5.2,56.9,13.5,4.0,9.0,1.0,1.0,1.24,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,73.7,15.1,4.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,74.5,13.5,4.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,72.1,13.7,4.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,67.1,17.3,4.0,9.0,1.0,1.0,1.24,2.0,4.0,2.0
1048,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,64.4,13.0,4.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,69.4,15.9,4.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,14.6,4.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,67.4,13.6,4.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1420,1.0,4.0,1.0,4.0,22.4,4.7,65.2,14.4,4.0,11.0,0.0,1.0,1.69,2.0,1.0,
0,1.0,4.0,1.0,4.0,22.4,4.7,74.8,15.3,4.0,11.0,0.0,1.0,1.69,2.0,1.0,2.0
1,1.0,4.0,1.0,4.0,22.4,4.7,49.8,14.4,4.0,11.0,0.0,1.0,1.69,2.0,1.0,2.0
2,1.0,4.0,1.0,4.0,22.4,4.7,67.2,14.5,4.0,11.0,0.0,1.0,1.69,2.0,1.0,2.0
3,1.0,4.0,1.0,4.0,22.4,4.7,58.5,16.6,4.0,11.0,0.0,1.0,1.69,2.0,1.0,2.0
826,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,10.0,1.0,1.0,1.19,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.9,14.2,4.0,10.0,1.0,1.0,1.19,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,55.9,15.2,4.0,10.0,1.0,1.0,1.19,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,68.2,17.0,4.0,10.0,1.0,1.0,1.19,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,55.1,17.4,4.0,10.0,1.0,1.0,1.19,2.0,4.0,2.0
218,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,1.0,0.0,1.29,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,65.7,15.8,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,62.4,14.2,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,61.0,17.5,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,65.6,15.6,3.0,8.0,1.0,0.0,1.29,2.0,4.0,2.0
1640,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,9.0,1.0,0.0,1.12,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,66.1,13.0,4.0,9.0,1.0,0.0,1.12,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,70.7,17.3,4.0,9.0,1.0,0.0,1.12,2.0,4.0,2.0
